Company_Name,JobTitles,Skills,Description,Stipend,Links
ROBO-G,Robotics & STEM Education Facilitation,"Certificate ,  Letter of recommendation ,  Informal dress code ,  5 days a week","1. Working on different robotics and STEM tools
2. Providing training to the school students age group 4-15 years old on robotics and STEM education
3. Working on new ideas related to robotics and STEM concepts
4. Conducting workshops
5. Taking part in the promotional activities of ROBO-G. Certificate ,  Letter of recommendation ,  Informal dress code ,  5 days a week","₹ 15,000 /month",https://internshala.com/internship/detail/robotics-stem-education-facilitation-internship-in-bangalore-at-robo-g1708146828
Go Eleventh Mile Technologies Private Limited,Flutter Development,"Android , Cloud Firestore , Dart , Data Structures , Firebase , Firebase Cloud Messaging , Flutter , iOS , REST API","Overview:
Seeking a skilled Flutter Developer with Firebase, Location Services, and State Management expertise. Join our team to contribute significantly to top-notch mobile app development, ensuring seamless integration and scalable solutions.

Responsibilities:
- Develop and maintain Flutter apps, emphasizing Firebase for authentication, databases, cloud messaging, and analytics.
- Implement secure Razorpay payment solutions in Flutter apps.
- Collaborate on Firebase Cloud Functions integration for real-time updates and serverless computing.
- Stay updated on Flutter and Firebase SDKs, tools, and best practices.
- Proficient in location services and the Google Maps API.
- Create and maintain Firebase-related technical documentation.
- Emphasize clean architecture and SOLID principles, using GetX/Provider for state management.
- Optimize app performance for seamless cross-device functionality.

Requirements:
- 2 years' experience in Flutter, Firebase, and Razorpay integration.
- Strong Dart programming, Flutter framework, and mobile app development knowledge.
- Implement Firebase features like authentication, Firestore, Cloud Functions, Cloud Messaging, and Analytics.
- Proficient in integrating Razorpay and third-party APIs securely.
- Familiarity with Git, agile methodologies, and the latest SDKs.
- Excellent problem-solving and collaborative skills.
- Strong communication for cross-functional team interaction.

Preferred Qualifications:
- Experience with CI/CD pipelines for automated app deployment.
- Knowledge of mobile frameworks/languages (Swift, Kotlin, Java).
- Familiarity with additional Firebase services (storage, hosting, etc.).

Application Process:
Are you excited about this opportunity? Apply with a detailed cover letter.. Android , Cloud Firestore , Dart , Data Structures , Firebase , Firebase Cloud Messaging , Flutter , iOS , REST API","₹ 10,000 /month",https://internshala.com/internship/detail/work-from-home-flutter-development-internship-at-go-eleventh-mile-technologies-private-limited1708140160
Xeta Analytics Private Limited,Web Development,"Angular 7.0 , HTML&CSS , JavaScript , MySQL , ReactJS , REST API , Tailwind CSS","Join our dynamic team as a Web Development intern at Xeta Analytics Private Limited! We are seeking a talented individual with expertise in HTML&CSS, JavaScript, Tailwind CSS, ReactJS, Angular 7.0, MySQL, and REST API. This is your opportunity to gain hands-on experience in a fast-paced environment, working alongside industry experts.

As a Web Development intern, your responsibilities will include:

1. Assisting in the design and development of responsive web applications using HTML&CSS, JavaScript, and Tailwind CSS.
2. Collaborating with the team to implement user interfaces using ReactJS and Angular 7.0, ensuring seamless functionality and an exceptional user experience.
3. Building and maintaining databases using MySQL, ensuring data integrity and efficient retrieval.
4. Integrating REST APIs to interact with external systems and services, enhancing the functionality of our web applications.
5. Conducting thorough testing and debugging to identify and resolve any issues or errors in the codebase.
6. Staying updated on the latest web development trends and technologies, proactively suggesting improvements to enhance our products.
7. Assisting in documentation and providing support to team members, ensuring smooth workflow and effective communication.

This internship will provide you with valuable exposure to real-world web development projects and the opportunity to refine your skills in a supportive and innovative environment. Come join us and be part of our journey towards revolutionizing analytics solutions!. Angular 7.0 , HTML&CSS , JavaScript , MySQL , ReactJS , REST API , Tailwind CSS","₹ 7,500 /month",https://internshala.com/internship/detail/work-from-home-web-development-internship-at-xeta-analytics-private-limited1708113584
ArtForHumanity Foundation,Database Building/Management,"Data Analysis , Data Analytics , Database Testing , Data Structures , MS-Excel , MS-Office , MS-Word","At the Art for Humanity Foundation, you'll play a pivotal role in supporting our mission to ignite positive change through education and awareness. In this dynamic role, you'll conduct database searches, maintain crucial datasets, and create comprehensive reports to aid in organizational decision-making. Your tasks will include building and managing databases of companies and clients, analyzing data trends, and generating insightful reports to drive strategic initiatives. Additionally, you'll have the opportunity to engage in research activities, contributing valuable insights to support our endeavors in financial literacy, mental health, sex education, civic rights, and innovation. This internship offers a unique opportunity to gain hands-on experience in database building and management.

Selected intern's day-to-day responsibilities include:

1. Working on database searching and maintenance
2. Establishing a database of companies and clients
3. Working on database analysis
4. Generating Excel reports based on existing hiring data
5. Conducting research
6. Performing additional tasks assigned by the manager. Data Analysis , Data Analytics , Database Testing , Data Structures , MS-Excel , MS-Office , MS-Word","₹ 15,000-20,000 lump sum",https://internshala.com/internship/detail/work-from-home-database-building-management-internship-at-artforhumanity-foundation1708057350
Indika AI Private Limited,Computer Vision,"Computer Vision , Deep Learning , Image Processing , Machine Learning","We are seeking a highly motivated and skilled Computer Vision Intern to join our dynamic team. This position is ideal for someone with a deep interest in advanced computer vision technologies, including structure from motion, vision language models, and zero-shot detection models. 

Selected intern's day-to-day responsibilities include:

1. Participate in the development and optimization of algorithms for structure from motion, vision language models, and zero-shot detection
2. Collaborate with the team to integrate advanced computer vision techniques into our projects
3. Conduct research to stay ahead of the curve in computer vision technologies and methodologies
4. Work on real-world datasets to train, validate, and test computer vision models
5. Document and present research findings and developments within the team

Qualifications:

1. Currently in Final year or recently graduated from a Master's or PhD program in Computer Science, Electrical Engineering, or a related field with a focus on computer vision, machine learning, or AI
2. Strong foundation in computer vision principles and hands-on experience with structure from motion, vision language models, and zero-shot detection models
3. Proficient in programming languages such as Python and frameworks/libraries like TensorFlow, PyTorch, and OpenCV
4. Demonstrated ability to work with large datasets and deep learning models
5. Creative problem-solving skills and a passion for innovation in AI
6. Excellent communication and teamwork skills. Computer Vision , Deep Learning , Image Processing , Machine Learning","₹ 8,000-10,000 /month",https://internshala.com/internship/detail/computer-vision-internship-in-delhi-at-indika-ai-private-limited1708055456
Madrocket Technologies & Media,Flutterflow Developer,"Certificate ,  Flexible work hours ,  Job offer","We are looking for a skilled and passionate FlutterFlow developer to develop attractive and functional apps for us.

Selected intern's day-to-day responsibilities include:

1. Collaborate with teams to comprehend project needs and create FlutterFlow app designs that meet them
2. Build and apply custom UI elements and animations to make the applications more appealing and engaging
3. Use your FlutterFlow skills to develop mobile applications that are adaptable and scalable for both Android and iOS devices
4. Integrate APIs smoothly, ensuring effective data management and storage for a seamless user experience
5. Troubleshoot and resolve issues related to app functionality, design inconsistencies, and API integrations
6. Keep up with the latest trends and updates in Flutter and FlutterFlow and apply them to improve your projects

Requirements:

1. Should be well-versed in the Flutter framework and Dart programming languages and how they work together
2. In-depth knowledge of Supabase, Firebase, and Airtable and how to integrate them with FlutterFlow
3. Follow the best practices of Flutter, Dart, and FlutterFlow and know how to optimize your code and app performance
4. Experienced in connecting your Flutter apps with various APIs and web services and handling data and errors.
5. Is skilled in designing mobile apps that are user-friendly, attractive, and adaptable to different screen sizes and orientations
6. Are you good at solving problems and finding and fixing bugs in your apps?
7. Should be a team player who can cooperate with others and deliver quality work on time. Certificate ,  Flexible work hours ,  Job offer","₹ 10,000 lump sum",https://internshala.com/internship/detail/work-from-home-flutterflow-developer-internship-at-madrocket-technologies-media1707993580
KYC360,Web Development,C#,"Selected intern's day-to-day responsibilities include: 

1. Collaborate on the creation of new features and enhancements for KYC360's
innovative product suite.
2. Stay current with the latest technologies and ensure our software remains
cutting-edge.
3. Assist in triaging and improving core features of our existing software to meet
the needs of our rapidly-growing user base.
4. Work alongside a supportive team dedicated to building an exceptional
product!. C#","₹ 20,000 /month",https://internshala.com/internship/detail/work-from-home-web-development-internship-at-kyc3601707972622
Goldfinch Technologies,Web Development,"Canva , Creative Writing , CRM , Digital Marketing , Email Marketing , Facebook Marketing , Instagram Marketing , Social Media Marketing , WordPress","We are looking for a web/WordPress developer who has a minimum of 3-9 months of experience in WordPress and is looking to join a digital agency where they can learn SEO and advanced WordPress with a mentor.

Selected intern's day-to-day responsibilities include:

1. Conducting back-end and front-end web development and responsive web design as per requirements (The quality of making a beautiful website from scratch using an Elementor or visual composer is preferred.)
2. Conduct comprehensive research and create, edit, and refine content for diverse initiatives such as Explainer Series, Podcasts, Mailers, Newsletters, and other B2B initiatives
3. Utilize your creative design skills to produce visually compelling content incorporating infographics and other captivating visual elements for our initiatives
4. Understand the business's needs and align them with its goals


Work timing: 10 AM to 6:30 PM. Canva , Creative Writing , CRM , Digital Marketing , Email Marketing , Facebook Marketing , Instagram Marketing , Social Media Marketing , WordPress","₹ 5,000 /month",https://internshala.com/internship/detail/web-development-internship-in-mumbai-at-goldfinch-technologies1707913778
3W Business Private Limited,Backend Development,"Express.js , JavaScript , MongoDB , Node.js , REST API","Selected intern's day-to-day responsibilities include: 

1. Collaborate with front-end developers to integrate user-facing elements with server-side logic
2. Design client-side and server-side architecture
3. Write effective APIs
4. Build reusable code and libraries for future use. Express.js , JavaScript , MongoDB , Node.js , REST API","₹ 7,500 /month",https://internshala.com/internship/detail/work-from-home-backend-development-internship-at-3w-business-private-limited1707899034
YOptima Media Solutions Private Limited,Key Account Manager,"Client Relationship , CRM , Data Analysis , Digital Advertising , Digital Marketing , Display Advertising , Google AdWords , Negotiation & Problem-solving , Sales , YouTube Ads","Selected intern's day-to-day responsibilities include:

1. Identify target audiences, and analyze their characteristics, behavior and media habits.
2. Prepare Media Plan/pitch decks as per the brief shared by clients or sales team.
3. To drive strategy and become the primary point of contact for the client.
4. Mapping of all the requirements and business solutions along with price negotiation.
5. Own the media strategy across all teams and ensure campaigns are set up for success.
6. Assist in strategic analysis of campaigns.
7. Support the execution of strategy, provide brand stewardship and maintain strong client satisfaction on assigned.
accounts.
8. Regular performance review of the accounts on all the onboarded clients.
9. Constant communication with the internal team members for - arriving brand and business objectives, project
briefing and optimization of the campaigns and help to grow the Client's business.
10. Creating and aligning tactical & annual digital action plans in line with business objectives of clients.
11. Keeping clients abreast of the latest trends across display, mobile and online video Defining the apt digital blend
for our clients, establishing roles for each digital medium, i.e. social media, Mobile, Display, Video etc.. Client Relationship , CRM , Data Analysis , Digital Advertising , Digital Marketing , Display Advertising , Google AdWords , Negotiation & Problem-solving , Sales , YouTube Ads","₹ 25,000 /month",https://internshala.com/internship/detail/key-account-manager-internship-in-multiple-locations-at-yoptima-media-solutions-private-limited1708320497
Pianalytix Edutech Private Limted,JavaScript Development,"CSS , HTML , JavaScript","Selected intern's day-to-day responsibilities include: 

1. Create and maintain documentation for your JavaScript projects
2. Drive the discussions and decisions of technical web development topics
3. Design and develop highly complex application components, and integrate software packages, programs, and reusable objects capable of running on multiple platforms
4. Analyze current products in development, including performance, diagnosis, and troubleshooting. CSS , HTML , JavaScript","₹ 20,000 lump sum",https://internshala.com/internship/detail/work-from-home-part-time-javascript-development-internship-at-pianalytix-edutech-private-limted1707883878
Pianalytix Edutech Private Limted,ChatBot Development,Natural Language Processing (NLP),"Selected intern's day-to-day responsibilities include: 

1. Design, develop, and implement chatbots using leading frameworks such as Watson Assistant by IBM, Chatfuel, Rasa, Dialogflow, Botpress, Microsoft Bot Framework etc.
2. Participate in the entire chatbot development lifecycle, including planning, design, coding, testing, deployment, and monitoring
3. Utilize natural language processing (NLP) techniques to enhance chatbot understanding and interaction
4. Integrate chatbots with various messaging platforms and APIs to ensure seamless functionality across different channels
5. Stay updated with the latest trends in AI, machine learning, and chatbot development to suggest and implement innovative features
6. Assist in debugging and troubleshooting chatbot systems to improve performance and user experience. Natural Language Processing (NLP)","₹ 20,000 lump sum",https://internshala.com/internship/detail/work-from-home-part-time-chatbot-development-internship-at-pianalytix-edutech-private-limted1707883850
Pianalytix Edutech Private Limted,Data Engineering,"Amazon Web Services (AWS) , Microsoft Azure , Python , SQL","Selected intern's day-to-day responsibilities include: 

1. Working on Azure Data Lake, Azure Data Factory, Azure Databricks, and Azure Synapse Analytics
2. Collaborate with the data engineering team to develop scalable and efficient data pipelines
3. Participate in the integration of big data analytics into the Azure cloud platform
4. Support the team in data ingestion, data storage, data processing, and data visualization tasks
5. Contribute to the optimization of data workflows and the enhancement of data quality and reliability
6. Engage in the documentation and reporting of analytical findings and project progress
7. Stay abreast of the latest Azure services and big data technologies to suggest improvements and innovative solutions. Amazon Web Services (AWS) , Microsoft Azure , Python , SQL","₹ 20,000 /month",https://internshala.com/internship/detail/work-from-home-part-time-data-engineering-internship-at-pianalytix-edutech-private-limted1707883815
Resolute AI Software Private Limited,Business Analyst,"Business Analysis , Data Analysis , Effective Communication , Internet of Things (IoT) , Machine Learning , Problem Solving , Project Management","Selected intern's day-to-day responsibilities include:

1. Analyzing business requirements from different clients with engineering and business knowledge
2. Reading, researching, and documenting the business use case and its opportunities along with technical feasibility
3. Conducting excellent SWOT analysis of every opportunity
4. Ensuring internal coordination with the team for solution and delivery
5. Working closely with the leadership team to analyze, evaluate, and strategize every opportunity
6. Evaluating a GTM strategy roadmap

Note: This opportunity is for people who want to restart their careers.. Business Analysis , Data Analysis , Effective Communication , Internet of Things (IoT) , Machine Learning , Problem Solving , Project Management","₹ 10,000 /month",https://internshala.com/internship/detail/work-from-home-business-analyst-internship-at-resolute-ai-software-private-limited1707827700
Greendzine Technologies,Mobile App Development (AI-Based),"Algorithms , Cloud Computing , Flutter , Java , Machine Learning","Selected intern's day-to-day responsibilities include:

1. Design and build AI-based advanced mobile applications on the Android platform
2. Collaborate with cross-functional teams to define, design, and execute new features
3. Work with outside data sources (serverless platform) and APIs
4. Work on unit-testing code for robustness, including edge cases, usability, and general reliability
5. Work on bug fixing and improving application performance
6. Discover, evaluate, and implement new technologies continuously to maximize development efficiency

Skills & Requirements:

1. Completed or Pursuing a Bachelor's or Master's degree with one of the below disciplines: Computer Science / Computer Applications Information Technology, Electrical / Electronics
2. Has above 70% marks throughout the education
3. Available for a minimum 3 to 6 months full-time internship, working from office
4. Has prior knowledge of Mobile App Development
5. Should have a passion towards developing Mobile Applications
6. Knowledge on Artificial Intelligence is an added advantage
7. Should have a positive attitude and clarity of thoughts
8. Knowing product lifecycle is an added advantage
9. Skills needed: Figma, Java, Cloud Computing, AI. Algorithms , Cloud Computing , Flutter , Java , Machine Learning","₹ 18,000 /month",https://internshala.com/internship/detail/mobile-app-development-ai-based-internship-in-bangalore-at-greendzine-technologies1707798180
Invest4Edu Private Limited,Educational Strategy And Research,"Business Research , Data Analysis , Effective Communication , Research and Analytics","Selected intern's day-to-day responsibilities include: 

1. Conduct in-depth research on educational methodologies and psychometric assessments
2. Draft and compile research reports, presentations, and documentation
3. Collaborate with the team to enhance counseling services through research findings
4. Utilize various psychometric frameworks to analyze educational data. Business Research , Data Analysis , Effective Communication , Research and Analytics","₹ 6,000 /month",https://internshala.com/internship/detail/work-from-home-part-time-educational-strategy-and-research-internship-at-invest4edu-private-limited1707740349
Greendzine Technologies,Web App Development,"CSS , Express.js , GitHub , HTML , ReactJS , SQL","Selected intern's day-to-day responsibilities include:

1. Design, Develop, and maintain ReactJS WebApp
2. Design and develop new custom components to meet project requirements
3. Maintain and update project dependencies
4. Work with Backend Engineers to develop front-end and back-end architecture that's well-structured and flexible, along with the APIs to support it

Skills & Requirements:

1. Completed Bachelor's or Master's degree on or before 2023 with one of the below disciplines:  Computer Science/Computer Applications/Information Technology/Electrical / Electronics
2. Has above 70% marks throughout the education
3. Available for a minimum 3 to 6 months full-time internship, working from the office.
4. Ability to understand business requirements and translate them into technical requirements
5. Should be able to write software programs
6. Should be passionate about developing advanced software
7. Expected Skills: Programming in JavaScript, UI styling in CSS, Developing WebApp using React JS
8. Expected Knowledge: Software development life cycle (SDLC), Software manual testing, Agile methodology, Version control using GIT, Responsive web design. CSS , Express.js , GitHub , HTML , ReactJS , SQL","₹ 18,000 /month",https://internshala.com/internship/detail/web-app-development-internship-in-bangalore-at-greendzine-technologies1707731391
Greendzine Technologies,Embedded Systems - Firmware Development,"C++ Programming , C Programming , Embedded Systems , Product Lifecycle Management(PLM)","Selected intern's day-to-day responsibilities include:

1. Work with the product design team and develop embedded firmware in C/C++/Python based on requirements
2. Integrate digital and Analog modules, such as sensors/actuators with microcontroller boards
3. Debugging and fixing firmware bugs
4. Validate the implemented firmware on the field
5. Execute integration testing to sign off the developed firmware

Requirements:

1. Completed Bachelor's or Master's degree on or before 2023 with one of the below disciplines Computer science/Electrical/Electronics/Embedded Systems
2. Has above 70% marks throughout education
3. Available for a minimum of 3 to 6 months full-time internship, working from the office
4. Has prior experience working with Embedded systems
5. Should have a passion for developing software/firmware
6. Should have a positive attitude and clarity of thought
7. Programming in Python/C/C++
8. Reading electronic circuits
9. Testing and validation
10. Working with embedded development boards
11. Knowledge of product development lifecycle, TI and ATMEL microcontrollers, basics of electronics, electricals, embedded architectures, communication protocols (UART, SPI, I2 C, CAN, BLE/BT), RTOS. C++ Programming , C Programming , Embedded Systems , Product Lifecycle Management(PLM)","₹ 18,000 /month",https://internshala.com/internship/detail/embedded-systems-firmware-development-internship-in-bangalore-at-greendzine-technologies1707731133
Ecultify Advertising LLP,Junior Website Developer,"CMS , HTML&CSS , JavaScript , PHP , Webflow , WordPress","Selected intern's day-to-day responsibilities include: 

1. Collaborate with the development team using agile methodologies to create and maintain websites with a focus on scalability and performance
2. Design, implement, and maintain responsive websites using WordPress, Elementor, Webflow, and other modern web development tools
3. Customize and extend WordPress themes and plugins, ensuring seamless integration with third-party APIs and services
4. Implement and optimize server-side rendering for improved website loading times and user experience
5. Collaborate with the SEO team to implement on-page SEO best practices and ensure websites are search engine friendly
6. Participate in code reviews, provide constructive feedback, and adhere to coding standards to maintain code quality
7. Stay up-to-date with the latest web development trends, tools, and technologies. CMS , HTML&CSS , JavaScript , PHP , Webflow , WordPress","₹ 12,000-15,000 /month",https://internshala.com/internship/detail/junior-website-developer-internship-in-mumbai-at-ecultify-advertising-llp1707721410
Village Company,Data Analytics,"Data Analytics , Google Analytics , MS-Excel , Python , SQL , Tableau","We are seeking a dynamic and motivated data analytics intern to join our team at Village Company! At Village Company, we believe in the power of innovation and creativity to drive positive change. As an intern with us, you'll have the opportunity to work alongside a passionate team dedicated to pushing boundaries and challenging the status quo. If you are eager to gain hands-on experience in data analytics and contribute to meaningful projects, apply now! Join us at Village Company and become an integral part of our data-driven decision-making process.

As an intern, you will have the chance to apply your skills in MS Excel, data analytics, SQL, Python, Tableau, and Power BI to real-world projects. You will work closely with our experienced data analysts to gather and analyze data, create visualizations, build models, and generate reports. 

Selected intern's day-to-day responsibilities include:

1. Collaborate with team members to gather and clean data from various sources
2. Conduct statistical analysis and develop predictive models using SQL and Python
3. Create interactive dashboards and visualizations using Tableau and Power BI
4. Assist in data quality assurance and data validation processes
5. Analyze data trends and patterns to identify actionable insights
6. Support the team in generating reports and presenting findings to stakeholders
7. Stay up-to-date with industry trends and advancements in data analytics techniques

Benefits:

1. Mentorship from experienced professionals in the industry
2. Opportunity to contribute to real projects and make a tangible impact
3. Flexible schedule to accommodate your academic commitments
4. Possibility of future employment opportunities based on performance. Data Analytics , Google Analytics , MS-Excel , Python , SQL , Tableau","₹ 5,000-6,000 /month",https://internshala.com/internship/detail/data-analytics-internship-in-greater-noida-at-village-company1708336712
SurePass Technologies Private Limited,Python Development,"Flask , Python , REST API","Selected intern's day-to-day responsibilities include:

1. Write and test code
2. Build systems that are scalable, fault-tolerant, and easy to manage/use
3. Design and code the right solutions starting with broadly defined problems
4. Maintain, contribute, and adhere to programming best practices and guidelines
5. Work on debugging programs
6. Work on integrating applications with third-party web services
7. Work using server-side logic and work well in a team
8. Collaborate with experienced software engineers to understand business requirements
9. Create solutions and bring innovative products to be consumed by end-users. Flask , Python , REST API","₹ 15,000 /month",https://internshala.com/internship/detail/work-from-home-python-development-internship-at-surepass-technologies-private-limited1707477665
SteelEye,Frontend Developer,"JavaScript , Node.js , ReactJS","Selected intern's day-to-day responsibilities include:

1. Develop new features, functionality, and applications using React.js
2. Build reusable components
3. Translate designs and mock-ups into usable, high-quality software
4. Participate in brainstorming and open discussions to evolve the product
5. Support and improve the continuous delivery process. JavaScript , Node.js , ReactJS","₹ 30,000 /month",https://internshala.com/internship/detail/work-from-home-frontend-developer-internship-at-steeleye1707476570
Emoolar Technology Private Limited,Data Science,"Certificate ,  Flexible work hours","Responsibilities:

Data Analysis:

Work with large datasets to extract meaningful insights and trends.
Conduct exploratory data analysis to identify patterns and anomalies.
Machine Learning:

Assist in the development and implementation of machine learning models.
Collaborate with the data science team to fine-tune algorithms and models.
Data Cleaning and Preprocessing:

Clean and preprocess raw data to ensure accuracy and reliability.
Address missing or inconsistent data points through appropriate techniques.
Visualization:

Create compelling data visualizations to effectively communicate findings.
Utilize tools such as [mention specific tools] to generate graphical representations.
Collaboration:

Collaborate with cross-functional teams to understand project requirements.
Communicate findings and insights to non-technical stakeholders.
Research:

Stay updated on the latest advancements in data science and machine learning.
Contribute to the identification and implementation of innovative solutions.. Certificate ,  Flexible work hours","₹ 2,000 /month",https://internshala.com/internship/detail/work-from-home-part-time-data-science-internship-at-emoolar-technology-private-limited1707409955
Global Groupware Solutions Limited,Backend Development,"Hibernate (Java) , Java , NoSQL , REST API , Spring MVC","Selected intern's day-to-day responsibilities include:

1. Work on developing highly scalable and robust backend microservices for the product
2. Work on understanding the architecture and work from high-level specs
3. Write clean, maintainable, and well-documented code 
4. Collaborate with front-end developers, product managers, and other stakeholders to understand how our applications operate, are structured, and how customers use them
5. Provide engineering support (when necessary) to other teams who are responsible for deployment and help them with debugging issues (when needed)

Who can apply:

1. A consistently excellent academic track record with scores exceeding 85%
2. Bachelor's/Master's degree in computer science/electronics (other fields may also be considered for exceptional candidates)
3. Excellent communication skills in comprehending written specs, presenting designs/logic, and documentation
4. Proficiency in Java and related technologies such as Springboot and Hibernate
5. Experience with NoSQL database systems
6. Experience with cloud computing platforms such as AWS
7. Coding experience with serverless technologies like Elastic Beanstalk, AWS-MSK, or Apache Kafka would be an added advantage. Hibernate (Java) , Java , NoSQL , REST API , Spring MVC","₹ 25,000-35,000 /month",https://internshala.com/internship/detail/work-from-home-backend-development-internship-at-global-groupware-solutions-limited1707377882
Luxmi Moulding,Website Designer Wordpress,WordPress,"As a Website Designer WordPress intern at Luxmi Moulding, you'll have the incredible opportunity to showcase your talents and creativity in the digital realm. This hands-on position will provide invaluable experience in designing and developing WordPress websites while working closely with our team to enhance Luxmi Moulding's online presence. With your expertise in WordPress, you'll have the chance to bring our brand to life through visually captivating and user-friendly websites. 

Selected intern's day-to-day responsibilities include:   

1. Collaborate with the marketing team to conceptualize and design a visually appealing WordPress website that aligns with Luxmi Moulding's branding guidelines.
2. Customize and modify existing WordPress themes to create unique and engaging user experiences.
3. Ensure seamless navigation and functionality of websites by conducting thorough testing and debugging.
4. Optimize websites for search engines, improving their visibility and driving organic traffic.
5. Assist in the creation and implementation of website content, ensuring it is both informative and engaging.
6. Stay current with the latest industry trends and technologies, providing recommendations for continuous improvement.
7. Collaborate with cross-functional teams to ensure website design and functionality meet business objectives and user expectations.

This is an incredible opportunity to gain real-world experience in website design and WordPress development, all while working with a dynamic team in the manufacturing industry. Join Luxmi Moulding today and be part of our journey to create stunning and user-friendly websites that captivate our audience.. WordPress","₹ 10,000-15,000 /month",https://internshala.com/internship/detail/website-designer-wordpress-internship-in-delhi-at-luxmi-moulding1707295127
Taiyō,Data Engineering,Python,"Selected intern's day-to-day responsibilities include:

1. Work on data sourcing and use web scrapers like BeautifulSoup, Selenium, etc.
2. Implement the latest AI techniques to augment large-scale data scraping
3. Deeply understand and implement data-mesh architecture, especially in relation to Elastic Search and Vector Search
4. Ensure data standards and work with tools like Elastic search and vector database.
5. Manage data normalization and standards validation
6. Automate and parametrize the scrapers
7. Monitor data sanity and ensure data availability and reliability
8. Understand business drivers and derive insights through data
9. Collaborate with stakeholders to establish current and ongoing data support and reporting needs


Skills and Qualifications:

1. Graduate/Post Graduate degree in Computer Science or Engineering
2. 1-3 years of Hands-on experience with AWS.
3. Exceptional skills in data-mesh architecture, especially Elastic Search and Vector Search
4. Passion and interest in ETL jobs
5. Good English speaking and communication skills
6. Ability to work with a global remote culture
7. Initiative and entrepreneurship skills
8. Experience with microservices architecture and writing REST APIs
9. Knowledge of Kubernetes, Docker, and Airflow
10. Prior experience with Python, Django, and Gunicorn
11. Independent work ethic with an ability to thrive in a fast-paced environment. Python","₹ 15,000 /month",https://internshala.com/internship/detail/work-from-home-data-engineering-internship-at-taiy1707287975
Kartavya Technology,Flutter Development,"Dart , Figma , Flutter , MongoDB , Node.js","Selected intern's day-to-day responsibilities include: 

1. Understanding the Business requirements and design UX/UI using Figma
2. Building the database schema using MongoDB
3. Building the APIs using NodeJS
4. Building the App using Flutter. Dart , Figma , Flutter , MongoDB , Node.js","₹ 10,000 /month",https://internshala.com/internship/detail/work-from-home-part-time-flutter-development-internship-at-kartavya-technology1707217875
Madquick Digital Agency,WordPress Development,"Search Engine Optimization (SEO) , WordPress","Selected intern's day-to-day responsibilities include: 

1. Developing the website from Scratch
2. Utilizing WordPress as the primary platform to build websites from the ground up.
3. Collaborating with the design team to implement creative and functional website layouts.
4. Ensuring websites are responsive, cross-browser compatible, and meet high-quality standards.
5. Designing and improving the landing page
6. Creating visually appealing and conversion-focused landing pages.. Search Engine Optimization (SEO) , WordPress","₹ 5,000 /month",https://internshala.com/internship/detail/work-from-home-part-time-wordpress-development-internship-at-madquick-digital-agency1707130070
Siddharth Chopda,Backend-Focused Full Stack Development: AI-Powered B2B SaaS,"Next.js , PostgreSQL , Python , React","Join our team and contribute holistically to our AI-powered B2B SaaS application. As an intern with a strong focus on backend development, you'll also bridge functionality with our front end, becoming the linchpin in full-stack solutions.

Your Technical Palette:

Solid experience with backend technologies (FastAPI, Asyncio, PostgreSQL, SQLAlchemy, Alembic, and Redis)
Competency in frontend frameworks (preferably Next.js, React, Tailwind CSS)
Capacity to understand and integrate AI technologies, enhancing both backend and frontend functionalities
Exposure to full-stack workflows and eagerness to collaborate across the development spectrum

Selected intern's day-to-day responsibilities include:

1. Strengthen backend services with a focus on performance, security, and scalability while understanding the impact on the frontend
2. Aid in front-to-back integration, ensuring seamless alignment between user interface and server-side logic
3. Act as a supportive bridge between backend and frontend teams, keeping communication clear and systems integrated. Next.js , PostgreSQL , Python , React",$ 200-400 /month,https://internshala.com/internship/detail/work-from-home-backend-focused-full-stack-development-ai-powered-b2b-saas-internship-at-siddharth-chopda1707112788
Siddharth Chopda,Backend Development: AI-Powered B2B SaaS,"Effective Communication , FastAPI , Model View Controller(MVC) , PostgreSQL , Python , SQL","Join our dynamic team and immerse yourself in the development of cutting-edge AI-driven B2B SaaS applications. As a Backend Developer Intern with our startup, you'll enhance our web applications, bridge innovative ideas with practical development, and directly contribute to our growth.

Your Technical Palette:

Demonstrated experience with FastAPI and Asyncio to create robust backend services
Proficiency in PostgreSQL & SQLAlchemy 2 for reliable and efficient data modeling
Practical knowledge of Alembic for database migrations, with Redis to implement advanced caching strategies
Previous work with Chroma DB, OpenAI, and Langchain integrations will set you apart
Familiarity with our frontend stack would be a plus. (Next.js, React, Tailwind CSS)
Familiarity in working with canvas-based and node-based applications would be a plus

Selected intern's day-to-day responsibilities include:

1. Contribute to the development of high-performance backend services using your hands-on experience with FastAPI and Python
2. Employ your solid understanding of PostgreSQL to help architect and implement sophisticated database schemas
3. Participate in migration and optimization processes using Alembic and Redis
4. Engage with our AI/ML team to meaningfully integrate AI technologies into our product suite. Effective Communication , FastAPI , Model View Controller(MVC) , PostgreSQL , Python , SQL",$ 200-400 /month,https://internshala.com/internship/detail/work-from-home-backend-development-ai-powered-b2b-saas-internship-at-siddharth-chopda1707112699
